"","id","acousticness","danceability","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","cluster"
"1154","30VHURM5NOfoZmqp2iKawS",0.252,0.689,0.614,1.95e-05,0.178,0.321527741394666,0,0.0306,0.682738455915592,0.411,1
"1155","1OUPXna2MCgAt3VNmXJBtg",0.22,0.834,0.777,0.00609,0.335,0.237753444752973,0,0.0593,0.625097382924085,0.865,1
"1156","0mZhV2kUYyLq5zXmZ3gxnN",0.254,0.917,0.381,0.000814,0.295,0.365693927804265,1,0.0771,0.499975954833559,0.49,2
"1157","0D4yVl9Pn45xW2s63MFCmT",0.000254,0.618,0.837,0.000378,0.0618,0.27966678891392,1,0.0304,0.582984678419944,0.526,2
"1158","5kXDF4OmM5COyeo6z97nEk",0.475,0.653,0.76,0.000129,0.0917,0.318855765704406,1,0.0479,0.47132373450289,0.6,2
"1159","4E0teOQQQwagLVvQ7VfYm1",0.0206,0.966,0.633,4.06e-06,0.0715,0.334887619845968,1,0.101,0.519428494484039,0.767,2
"1160","542Xd5qDeLBvgXZXhfW7LE",0.00728,0.741,0.559,0.000971,0.21,0.407345313564206,1,0.03,0.490516586355811,0.466,2
"1161","75lcPkAkUsKWHGBlGM476R",0.0079,0.825,0.572,0,0.113,0.317860323780584,0,0.0864,0.682839445614643,0.568,1
"1162","4AQ3WZrtQkU1TCFrt61cNV",0.499,0.558,0.455,0,0.0992,0.384397757636087,0,0.0382,0.769906993296208,0.316,1
"1163","6wpHmxmxPa3N3Gi3aGdTJL",0.00926,0.481,0.944,0.000328,0.278,0.19201550793734,1,0.231,0.793586673206952,0.396,2
"1164","79LAFAkR1ATb4iIQvZuCL0",0.174,0.582,0.728,0,0.139,0.322261224917483,1,0.0292,0.721417510652009,0.537,2
"1165","4GiVcDqNQI0fc0yYuRGH9m",0.114,0.483,0.818,0,0.367,0.401634620422277,1,0.0444,0.844793259658943,0.691,2
"1166","2BgunkkepMPFpArQj1Dx5s",0.00719,0.564,0.904,0,0.528,0.199507518206109,1,0.0582,0.596810649123313,0.637,2
"1167","3EPXxR3ImUwfayaurPi3cm",0.697,0.553,0.586,0,0.0813,0.331063027191282,1,0.0362,0.609227573073261,0.443,2
"1168","11VbThVkXwgaj9DN8TeR80",0.793,0.533,0.164,0.00065,0.354,0.671923298580185,1,0.0319,0.536524607823335,0.206,2
"1169","4Gq6u5nfls4ACzcUewvATu",0.767,0.57,0.464,0,0.113,0.309949180070205,1,0.0385,0.586552981119735,0.633,2
"1170","3qLBz3j26AHO2jBYUQWLA6",0.043,0.698,0.66,0,0.186,0.284434431812228,0,0.083,0.573304094410941,0.351,1
"1171","1NGvgncIB1kIDSEUWNV0Bg",0.609,0.79,0.732,2.87e-05,0.118,0.188557657044061,1,0.0844,0.528868626828635,0.785,2
"1172","7EmGUiUaOSGDnUUQUDrOXC",0.139,0.715,0.802,0,0.177,0.243464137894902,0,0.0394,0.601076261649883,0.327,1
"1173","3Reaq52WkduSwLt4xHEpi0",0.0267,0.447,0.812,0,0.132,0.280609839157542,1,0.0609,0.698093699204586,0.465,2
"1174","59hJIGEDNvXePcZjVWD4wM",0.782,0.553,0.325,3.39e-05,0.147,0.524859852255462,1,0.0507,0.635210779929019,0.199,2
"1175","6rJmWa5DvQ3Nby3tdcX2L0",0.367,0.6,0.304,5.93e-06,0.0864,0.627076020327972,0,0.0915,0.29613546084966,0.17,1
"1176","2nOrEg4ZHuR0cFQHeV8RnI",0.231,0.715,0.482,0,0.143,0.491486351967308,0,0.445,0.655456810072039,0.686,1
"1177","3dxvjyC8LJ5kH2iFqfne8j",0.00255,0.727,0.75,1.23e-06,0.116,0.325928642531566,1,0.0392,0.60103298035029,0.354,2
"1178","6Nde5KuTXyB7jlPO4upaBo",0.000743,0.553,0.841,1.19e-05,0.341,0.363441085555614,1,0.0396,0.44246953477412,0.338,2
"1179","3L5cSHbf7oBWubuCwJbUGt",0.0249,0.551,0.836,1.33e-05,0.222,0.271493686802536,1,0.0338,0.711515711111752,0.911,2
"1180","3HW030T8eqPs8wpsgZqCGM",0.0114,0.843,0.433,8.19e-06,0.123,0.426415885157437,1,0.0676,0.50989218147368,0.161,2
"1181","5bgwqaRSS3M8WHWruHgSL5",0.225,0.83,0.585,0.00209,0.0576,0.30397652852727,1,0.0366,0.505092766252128,0.642,2
"1182","3J5kPuCRbVP3VSg8xGLgF3",0.223,0.611,0.781,1.44e-06,0.0809,0.307434379420548,0,0.0677,0.624760750593916,0.843,1
"1183","6UQZzOEKyclOo7SRXQpMM3",0.732,0.362,0.377,0.000631,0.127,0.508880389794101,1,0.0339,0.663122409133316,0.294,2
"1184","6SQZ3rR7kNord3KYrom49J",0.192,0.578,0.724,2.38e-05,0.235,0.367789595012312,0,0.0865,0.816703696222985,0.465,1
"1185","7l9joJ1CFiSZukme7ek79a",0.136,0.711,0.684,0,0.108,0.390632367580028,1,0.0537,0.651888507372248,0.274,2
"1186","2Cby9QLsraYQ5Thh7GbxIh",0.00705,0.665,0.7,3.14e-06,0.357,0.234452768900299,0,0.0378,0.432846659164575,0.411,1
"1187","7qs2GAglLWfxEfmO8u2u0A",0.113,0.87,0.496,0,0.134,0.306438937496726,1,0.0741,0.490593530888421,0.778,2
"1188","1P4eZbMEKOve0Q21L0hKpa",0.485,0.666,0.726,0.00165,0.363,0.414994498873579,0,0.0571,0.514720450894961,0.462,1
"1189","11kXjnwkLFOCGZJoRmlBHe",4.61e-05,0.414,0.944,0.000498,0.201,0.220830932047991,1,0.0739,0.793716517105731,0.131,2
"1190","2yQbzfcs28JrjKqxqAboEg",0.701,0.654,0.579,0,0.305,0.291350133598785,0,0.0728,0.832414807975301,0.854,1
"1191","180WImKPbvdUrboKUov5f4",0.0709,0.595,0.442,0,0.139,0.675800282915073,0,0.282,0.23420953919843,0.297,1
"1192","2fWrlXD3n603bKrL0UPXZj",0.0106,0.679,0.843,0.00073,0.0991,0.389270183894798,1,0.0332,0.562714603110483,0.508,2
"1193","6SAKXCj5jyF6IgPCPbZ5ra",0.186,0.736,0.67,0,0.114,0.351129040708336,1,0.311,0.625328216521915,0.845,2
"1194","3JJYIoJ5FyY9E0DGjr7SXF",0.175,0.696,0.693,0,0.122,0.243097396133494,1,0.044,0.606058420136384,0.601,2
"1195","1W0zPxHrUF4H2xmWkO97Ea",0.44,0.75,0.694,1.53e-06,0.0881,0.307853512862158,1,0.0342,0.509839282107511,0.656,2
"1196","2LuHROGvtfG0IBwFtYEbQG",0.00599,0.441,0.794,0,0.118,0.29559385969508,1,0.0454,0.75029575554722,0.454,2
"1197","4hqv3GkkUgglx2LIpk0DfS",0.0591,0.822,0.726,0.00961,0.24,0.29334101744643,0,0.0385,0.5770070500428,0.964,1
"1198","2rZfKyWzXoxQe2DBlvZ2sP",0.147,0.716,0.533,0,0.0913,0.28495834861424,1,0.0283,0.442407017341374,0.502,2
"1199","7ArrTJ1LwcGAlEO65LUQ7i",0.322,0.702,0.623,0,0.0858,0.437994446481899,1,0.0417,0.504823460387993,0.503,2
"1200","3yNVfRQlUPViUh8O2V9SQn",0.12,0.862,0.663,0,0.318,0.471734688531461,1,0.21,0.410249011743659,0.837,2
"1201","4NQfjhRD83Dk2bRAPjzFZd",0.092,0.494,0.714,3.6e-06,0.154,0.416094724157804,1,0.0827,0.817155745352069,0.504,2
"1202","1EtRtR7tGkZXJeHYELcMRM",0.0351,0.733,0.848,0.000339,0.0663,0.33142976895269,1,0.032,0.682983716613286,0.825,2
"1203","3gIvZFUitwJFtMZq3TWRJx",0.111,0.702,0.57,0,0.173,0.336040236810395,1,0.106,0.437477758221042,0.56,2
"1204","1aJJ3ciSmS8DXJL1DK0w1o",0.0994,0.575,0.754,0.000836,0.0726,0.314245297846702,1,0.0244,0.449447442075194,0.698,2
"1205","5wrTjji1a7OkZfTo9TKesB",0.0597,0.373,0.703,0,0.0715,0.304028920207471,1,0.062,0.595882505698704,0.221,2
"1206","78nplE9X2ZGvQh3TKgvldE",0.237,0.67,0.743,0,0.465,0.261591659244512,1,0.0393,0.605668888440046,0.571,2
"1207","31cahXEtbRJM5lzVjvgW21",0.0876,0.575,0.55,0,0.169,0.370985487504584,1,0.0617,0.4809610372123,0.208,2
"1208","2YRvdf9cdS88y1wB1WhKoE",0.188,0.796,0.911,0,0.499,0.104678577041966,1,0.285,0.866241548123996,0.918,2
"1209","3pHVD1RPOdYqojjFE9TUDA",0.82,0.399,0.295,0,0.108,0.623356211033688,1,0.0359,0.701964971001529,0.386,2
"1210","7abo0Ait48p7JNBhmvm9JI",0.0947,0.752,0.613,0.000357,0.0955,0.424372609629591,0,0.0283,0.447369939694723,0.543,1
"1211","6tIsrRynd3eQB0a2c3SPyM",0.491,0.713,0.492,4.2e-06,0.112,0.452454550217425,1,0.0818,0.576718508045513,0.448,2
"1212","1OBD6ZyBF8oYm4PRHt42zv",0.0259,0.72,0.824,2.74e-05,0.309,0.256038141143186,1,0.0275,0.48571236210097,0.572,2
"1213","7dNwJbsT0sg1le5kVugGJb",0.616,0.8,0.355,0,0.118,0.548540891706397,0,0.0895,0.701777418703292,0.253,1
"1214","5HwnezK198pJCEj1l2Adjy",0.166,0.65,0.758,0,0.0889,0.21061455440876,1,0.116,0.456377259043387,0.663,2
"1215","4A3yBa4C3Zy6UAGxIyv1XD",0.07,0.954,0.535,0.0478,0.142,0.340965054749306,1,0.0724,0.562435679179771,0.614,2
"1216","4keoy2fqgwGnbWlm3ZVZFa",0.579,0.503,0.741,1.49e-06,0.0712,0.268664536071672,1,0.047,0.424805955506824,0.458,2
"1217","3rGj4Gp2rtUwW3ysynrmWf",0.0617,0.646,0.658,0,0.0692,0.245088279981139,1,0.052,0.442435871541103,0.44,2
"1218","6M0gc38pZlnuvMvxuZ4Jp6",0.45,0.769,0.507,0,0.148,0.314716822968513,1,0.213,0.490593530888421,0.473,2
"1219","5Gu0PDLN4YJeW75PpBSg9p",0.0337,0.663,0.708,0,0.0841,0.217635039555719,1,0.0473,0.495681488107261,0.742,2
"1220","6SkHm6poyKfzV6kc9any8k",0.0998,0.694,0.63,0.000635,0.12,0.358359092576099,0,0.162,0.433029402429524,0.341,1
"1221","2FXBR8ehIPTGJTa5RRZqzn",0.152,0.802,0.71,0,0.159,0.219678315083565,1,0.0583,0.548426965211453,0.826,2
"1222","2D5Fi0jgFCo2kWJ84wAxWb",4e-04,0.568,0.968,0.397,0.0954,0.197621417718866,1,0.109,0.605928576237605,0.313,2
"1223","6TCW0OXyzUHN5QCCIj7Hr8",0.394,0.495,0.53,0,0.173,0.381568606905223,1,0.182,0.659380981235152,0.494,2
"1224","4cJOLN346rtOty3UPACsao",0.293,0.884,0.333,0.0205,0.103,0.510976057002148,0,0.0617,0.567778515162882,0.587,1
"1225","4fmdTlYWxxhk2pGZ9RqQoM",0.291,0.615,0.762,0.00856,0.105,0.456750667993923,1,0.0435,0.62552057785344,0.359,2
"1226","1hQzSnGlNMyQXkUIg09x55",0.488,0.689,0.412,0.00016,0.0659,0.394142610153508,0,0.0301,0.60956420540343,0.537,1
"1227","44XOK4xd2fffbILgkvuaKl",0.784,0.431,0.458,0,0.347,0.339236129302667,1,0.0366,0.566085735445461,0.258,2
"1228","5qN4HFkapdAOV94XPryVof",0.625,0.618,0.582,3.84e-06,0.265,0.495310944621994,1,0.297,0.432981312096642,0.48,2
"1229","5AdnkoZJuRJCYqYBIzSqFb",0.201,0.657,0.569,1.38e-05,0.126,0.329386493424844,1,0.0542,0.490781083186658,0.399,2
"1230","1Y48E203WMGk7j3qUvSBOU",0.132,0.562,0.612,1.28e-06,0.189,0.272646303766962,0,0.0726,0.44077194602341,0.215,1
"1231","65OXGbKBQ8gUyJvUd0jNpf",0.0108,0.8,0.894,0.437,0.0285,0.384869282757898,0,0.04,0.665954929740024,0.967,1
"1232","1PSBzsahR2AKwLJgx8ehBj",0.214,0.697,0.691,0,0.185,0.249227222717033,1,0.146,0.662939665868367,0.305,2
"1233","3OT3Kg4jyVkdZm4Ncz6JgX",0.136,0.848,0.828,1.35e-06,0.114,0.238748886676796,0,0.0714,0.572274961287282,0.794,1
"1234","3VlbOrM6nYPprVvzBZllE5",0.615,0.661,0.373,0,0.177,0.432178969979567,1,0.0505,0.44002654586375,0.523,2
"1235","3Kuu5vASpXK8oRsxOvau6P",0.166,0.673,0.596,0,0.11,0.413422748467543,1,0.0354,0.596171047695992,0.19,2
"1236","0pfhnndgYE6LL3imle6EHY",0.415,0.353,0.499,0.423,0.11,0.581390475192539,1,0.0949,0.377518731184657,0.299,2
"1237","0vvJtXfA8nXugpLR7JzTuC",0.24,0.753,0.366,0,0.0639,0.57300780636035,1,0.266,0.384333131353935,0.476,2
"1238","47OqtEbWGkG6eDNGUNCYYB",0.179,0.614,0.719,1.72e-05,0.163,0.245926546864358,1,0.0955,0.769806003597157,0.34,2
"1239","12YcakBEOkzi55OaUpDkm4",0.0622,0.647,0.874,0,0.0636,0.296746476659506,0,0.0762,0.610679901126276,0.632,1
"1240","3nFpW8MQFp8iLVM2r4qEjA",0.411,0.454,0.528,0,0.193,0.399276994813224,1,0.0318,0.682810591414914,0.218,2
"1241","0CALOqrkXAE7WB2nyIATLk",0.0105,0.628,0.751,0,0.119,0.368889820296537,0,0.0991,0.769277009935463,0.44,1
"1242","2sa35Fu5jG7UBb82NVZWMm",0.501,0.632,0.821,0.000436,0.175,0.346204222769424,0,0.3,0.432966884996778,0.524,1
"1243","6TpowNTagUJ7f8ctFFCVN8",0.896,0.539,0.263,0,0.104,0.584114842563001,1,0.0552,0.575501822623616,0.222,2
"1244","5boCZfOIDyELEfYoD94fky",0.763,0.656,0.243,0.000764,0.11,0.561743595117095,1,0.0293,0.543040847928749,0.579,2
"1245","6RZuE1WVQEbt5FKpwEkX2m",0.0165,0.234,0.866,0,0.138,0.304081311887672,1,0.227,0.865173942734032,0.536,2
"1246","7LiB4afKxBBHzr3jxR6U1H",0.109,0.504,0.448,2.45e-05,0.102,0.344789647403992,0,0.0291,0.404785949928345,0.357,1
"1247","23HxMVdUqSsWwar52dS4ZT",0.206,0.574,0.667,0.352,0.0852,0.284224865091423,1,0.0301,0.424632830308451,0.546,2
"1248","7Gzo2I7jLQyvhGTZrkFAhM",0.643,0.598,0.828,0,0.763,0.218997223240949,1,0.0798,0.625482105587135,0.743,2
"1249","7EtRjxGWJcM0O4kyCJghJ9",0.395,0.497,0.747,0,0.0991,0.285796615497459,1,0.0704,0.740841196102759,0.209,2
"1250","7B05516SDZK9hsqde0yauO",0.0211,0.638,0.721,0,0.12,0.243306962854299,0,0.0395,0.702493964663223,0.435,1
"1251","0W5oXFrxZNBTIS1eMW9Ofz",0.633,0.569,0.414,0,0.0916,0.466338345470739,1,0.0758,0.80805705437093,0.35,2
"1252","4ZKGarvWsSOruOaw40cFNz",0.0136,0.71,0.674,1.73e-05,0.0366,0.282548331324986,1,0.0352,0.596478825826432,0.7,2
"1253","1sCqAU8UKMoRmcT7RdhtuP",0.806,0.704,0.341,0,0.204,0.568030596741238,0,0.0317,0.457103423069894,0.492,1
"1254","5fBrqaMoWuiqGlb95EZtKM",0.452,0.677,0.324,0,0.134,0.572012364436527,1,0.411,0.407358782737494,0.338,2
"1255","0MsuUFDdKP6d3aq5jBUdTK",0.653,0.559,0.53,4.3e-06,0.117,0.373605071514644,1,0.0941,0.345562704985044,0.256,2
"1256","4h6WC7k2vRI4lrjqDh5g9D",0.0378,0.669,0.584,0,0.0529,0.287997066065909,1,0.0351,0.505020630752806,0.196,2
"1257","1DqpFQJcBRkfTs6U6XlfIQ",0.000436,0.539,0.886,0.000122,0.168,0.321318174673862,0,0.0459,0.461643150493888,0.5,1
"1258","2aYmP5Ar225yAtOvL6u7cS",0.0919,0.625,0.824,1.09e-06,0.117,0.484151516739142,1,0.0396,0.519298650585259,0.384,2
"1259","1xzBco0xcoJEDXktl7Jxrr",0.194,0.729,0.625,0.00986,0.248,0.275894587939435,1,0.0315,0.702282367198546,0.261,2
"1260","7b4LW69o1NJM8xalwxr4mf",0.161,0.739,0.728,4.41e-06,0.191,0.355477550165034,0,0.139,0.625376306854796,0.18,1
"1261","5Qm8Ll86HwwH6U2ZLWOINf",0.446,0.405,0.655,0,0.0977,0.349766857023105,1,0.0389,0.359739735118447,0.267,2
"1262","5uwJok4rYoVFpxBmzKp4Tk",0.193,0.77,0.718,0,0.103,0.314035731125897,0,0.128,0.692601783189543,0.74,1
"1263","3wk0wpKHxdPDQvkHkxqNix",0.00118,0.604,0.655,0.000353,0.343,0.305391103892702,0,0.0313,0.466221350184186,0.503,1
"1264","3AeemxsZeLT9GXZJZlPc1U",0.144,0.48,0.604,0,0.537,0.288311416147116,0,0.177,0.542208885169903,0.499,1
"1265","7kqCbVG93MnBnkRGiKWTPs",0.0126,0.472,0.679,0,0.102,0.31901294074501,0,0.163,0.625078146790932,0.311,1
"1266","5q5gzmbBS5yQzos2BvVr1t",0.401,0.763,0.671,1.16e-05,0.375,0.211086079530571,0,0.1,0.577372536572698,0.602,1
"1267","22sESxzbY1O1E19xjOTaYf",0.214,0.531,0.752,0,0.145,0.174464295069943,0,0.2,0.925464793067298,0.884,1
"1268","29R1IMTTbDDA3VNlk6UEW5",0.0266,0.771,0.768,1.26e-05,0.426,0.407240530203804,0,0.0451,0.60123976878168,0.607,1
"1269","7jmFU6rB0UoSl1xsC1xEh3",0.404,0.552,0.509,1.59e-05,0.177,0.473777964059307,0,0.0615,0.482336420732704,0.324,1
"1270","0oBwbnefM7yniHJPjNrIVK",0.0612,0.391,0.753,0,0.663,0.338712212500655,1,0.0533,0.58209500726164,0.083,2
"1271","1BdjQ2Xd8y4FoHXLP52AhC",0.276,0.64,0.646,0,0.126,0.322785141719495,0,0.13,0.4706312337094,0.37,1
"1272","2JLp01p1NG7wg0vNqNpOC1",0.0559,0.424,0.855,0,0.283,0.251846806727092,0,0.196,0.75127198930471,0.451,1
"1273","1faUP4Tp7du3nCSVBoIO6e",0.191,0.767,0.805,0,0.0687,0.234295593859695,0,0.037,0.504900404920603,0.57,1
"1274","6P5aQRuHdeQqqfFOU74JsB",0.695,0.548,0.322,0,0.161,0.441399905694976,1,0.0309,0.629608256148349,0.574,2
"1275","0VhgEqMTNZwYL1ARDLLNCX",0.308,0.696,0.543,0,0.0939,0.322942316760098,1,0.0489,0.519226515085937,0.479,2
"1276","0JhILyKbyQnhAo6FHSSIRA",0.663,0.485,0.307,4.13e-05,0.123,0.687850369361345,1,0.0565,0.385545007742544,0.132,2
"1277","1z1mMZtZW0gvR9FSPc7JpJ",0.921,0.65,0.171,0,0.127,0.471787080211662,1,0.0519,0.574785276663685,0.284,2
"1278","1ahVFh0ViDZr8LvkEVlq3B",0.129,0.44,0.635,0,0.121,0.33452087808456,1,0.0326,0.616195862307759,0.327,2
"1279","1Wm8n5eQpDaOk2eQjf8ENd",0.0371,0.665,0.709,0,0.323,0.190862890972913,1,0.037,0.48090813784613,0.841,2
"1280","4paAidoE8VAemwU4jgCc6l",0.171,0.713,0.62,1.16e-06,0.118,0.236443652747944,1,0.0422,0.625607140452626,0.206,2
"1281","2tsuHoDRjMTPkibpOkRuq4",0.0899,0.874,0.807,0,0.0698,0.208152145439304,1,0.177,0.528729164863279,0.884,2
"1282","5DvrajonsSpOSkoNo9wWFY",0.138,0.62,0.73,1.55e-05,0.111,0.506051239063237,0,0.0702,0.577252310740495,0.427,1
"1283","5mbC0MSdKcDG9wuFx7XQh9",0.151,0.662,0.621,0,0.125,0.412322523183319,1,0.0407,0.577079185542122,0.427,2
"1284","7iDa6hUg2VgEL1o1HjmfBn",0.047,0.643,0.783,0,0.083,0.338345470739247,1,0.0856,0.74099508516798,0.579,2
"1285","75L7w7BTN2thk83TKMG02q",0.14,0.737,0.83,1.48e-05,0.125,0.31063027191282,0,0.069,0.447182387396486,0.58,1
"1286","6mqdunuFFSODHKcpDTFvAj",0.151,0.688,0.775,1.98e-05,0.104,0.232409493372452,1,0.0381,0.625025247424763,0.469,2
"1287","5dhsuaGYQpEhXsOQsbLL7s",0.208,0.612,0.655,0,0.0764,0.327395609577199,1,0.354,0.517283665637533,0.729,2
"1288","2n48BjaFSczfeIG3HaIaPv",0.456,0.567,0.696,0,0.113,0.283753339969613,1,0.301,0.442724413538391,0.544,2
"1289","4BiiOzZCrXEzHRLYcYFiD5",0.488,0.773,0.699,3.6e-06,0.0814,0.313407030963483,0,0.0958,0.504664762289485,0.513,1
"1290","497l7A8s1mEyDPl9zOYkST",0.0751,0.602,0.64,0.0264,0.372,0.336564153612406,0,0.0319,0.480653259081859,0.387,1
"1291","5vqHLzf7taArjOT4yzlSJG",0.173,0.651,0.628,0,0.0591,0.304448053649081,1,0.0959,0.721422319685297,0.513,2
"1292","2x7mjuJxIRphPtfTSWNDgp",0.35,0.626,0.528,5.48e-06,0.0995,0.264211243254571,1,0.0359,0.574775658597109,0.274,2
"1293","3BWFeMmngcxUY4MyacK8YI",0.173,0.638,0.807,0,0.0736,0.213129355058417,1,0.066,0.433510305758336,0.305,2
"1294","2YMhrXQYKkm4kXLcXKKd5z",0.0251,0.554,0.743,0,0.359,0.315188348090323,1,0.0287,0.35104500293351,0.673,2
"1295","23c9gmiiv7RCu7twft0Mym",0.586,0.649,0.493,0.000167,0.0667,0.400534395138052,0,0.11,0.502745958007521,0.277,1
"1296","3AzvNvE3xpgelqmE5MRnbI",0.279,0.603,0.744,4.87e-06,0.106,0.299889977471578,1,0.0458,0.490478114089506,0.605,2
"1297","0ys5cPCSgyc0usjPH3KemR",0.25,0.678,0.551,0,0.378,0.30753916278095,1,0.0377,0.461830702792125,0.38,2
"1298","7ENPqnchJkRCBfvvZH60uc",0.378,0.62,0.634,0,0.109,0.287577932624299,0,0.085,0.392566196343211,0.352,1
"1299","51rdCmgHBzg9HJ7eHjVRK9",0.00119,0.645,0.85,0,0.241,0.219206789961754,1,0.193,0.437617220186398,0.45,2
"1300","4pCUMrVlDuWIk6X03VDvT2",0.00374,0.458,0.815,1.05e-05,0.115,0.375124430240478,0,0.0514,0.568552769522271,0.362,1
"1301","3aLG1AYS6FqEcjpKTJFJMt",0.000266,0.566,0.834,1.37e-06,0.151,0.311416147115838,1,0.104,0.624837695126526,0.677,2
"1302","5WI0wR52v8MHv65GVwRRyE",0.12,0.585,0.568,1.88e-05,0.251,0.334363703043957,1,0.0629,0.650705485183368,0.556,2
"1303","2TfSHkHiFO4gRztVIkggkE",0.00898,0.499,0.824,0,0.163,0.248388955833814,1,0.0794,0.778952784911177,0.699,2
"1304","1285n66OGGUB3Bnh6c18nS",0.0185,0.405,0.64,0,0.103,0.333944569602347,0,0.144,0.817117273085764,0.265,1
"1305","3KTVQGLS2np8dWe5s4F9EN",0.167,0.738,0.689,0.453,0.413,0.299418452349767,1,0.0327,0.49062238508815,0.416,2
"1306","2ffTu34aAhPSo5IgrFR8oD",0.0745,0.753,0.837,9.8e-06,0.216,0.225493791585896,0,0.052,0.456954343037962,0.755,1
"1307","1Xls3QHvOQ7YLB54R6BvgG",0.0209,0.561,0.782,0,0.315,0.307172421019542,1,0.04,0.452068365217224,0.486,2
"1308","6Dhk2ZvhPG8HCY3qFU5A2l",0.215,0.462,0.595,0,0.184,0.490543301723686,1,0.0347,0.546878456492676,0.64,2
"1309","6QPqf4WqwZkxM68bGipzvP",0.821,0.701,0.234,0,0.102,0.547021532980563,1,0.0443,0.408743784324475,0.298,2
"1310","2HsHyQP2DgYyBrOYG94Hzg",0.215,0.756,0.428,6.81e-05,0.0963,0.403573112589721,1,0.0583,0.466788816112185,0.23,2
"1311","4DnsoGf5g0OkLWb0M7wPVz",0.424,0.611,0.764,0.00594,0.097,0.080840362550427,0,0.0662,0.473271392984582,0.955,1
"1312","6cWpGXt8X3WqHYnnDeNiKV",0.882,0.555,0.334,0,0.127,0.354324933200608,1,0.0701,0.388007232786065,0.548,2
"1313","3ji4bcQugJj5B6NRGYDNwP",0.428,0.82,0.582,0,0.0419,0.232671451773458,1,0.0454,0.538919506400823,0.309,2
"1314","2txZKGnh75sFb3FFnuwjgF",0.451,0.656,0.731,2.26e-06,0.0811,0.278461780269293,1,0.0876,0.692524838656933,0.649,2
"1315","5R96PHcqOGjgj23D98F6mf",0.417,0.695,0.565,3.69e-05,0.0979,0.304186095248075,1,0.0382,0.326975791326428,0.302,2
"1316","3rK43VNP0142Kbxt8nuAhD",0.0704,0.678,0.627,0,0.17,0.419552575051082,1,0.0613,0.509545931076935,0.252,2
"1317","5dS4r8s7z5r1LpivqrCP0U",0.0285,0.564,0.807,0.00111,0.192,0.2389584533976,1,0.028,0.322219657404469,0.49,2
"1318","4ElNxglBjcrASiGn58t9Jm",0.395,0.597,0.417,8.35e-06,0.128,0.416618640959816,1,0.0502,0.691726539131104,0.263,2
"1319","7noud145AHZGg74vpWOsCa",0.214,0.717,0.605,0,0.138,0.297584743542725,0,0.075,0.389757720902944,0.387,1
"1320","7wjprvfscpUNacftNovfQO",0.058,0.685,0.691,5.62e-06,0.136,0.244826321580133,1,0.0864,0.446999644131537,0.302,2
"1321","53hNIcq8OLj9OUNvQ4ulFM",0.0506,0.754,0.824,7.92e-06,0.108,0.128516791533504,0,0.039,0.562551095978686,0.613,1
"1322","5q4fICuQraX0rP42UrTWop",0.00289,0.75,0.63,0.35,0.0922,0.353905799758998,0,0.0257,0.528926335228092,0.828,1
"1323","3J5AcWRzmgbq4svZt91l3e",0.009,0.704,0.989,0.0443,0.0814,0.266097343741814,1,0.073,0.615517788614133,0.123,2
"1324","0WV4nwEWOsQy0vkyK9uGxq",0.189,0.644,0.831,0.00105,0.439,0.176455178917588,0,0.158,0.504991776553077,0.7,1
"1325","5J783SDlyitqvLFAzTm0jU",0.0178,0.551,0.755,0,0.466,0.327709959658406,1,0.0678,0.528200171201585,0.296,2
"1326","6tlUFZscsKCqGmdTYI8t3E",0.74,0.788,0.469,0.00019,0.101,0.714570126263949,1,0.0347,0.577146512008156,0.881,2
"1327","5warjJSXOS6pxRgQehCYYx",0.41,0.752,0.883,2.97e-05,0.084,0.104311835280557,1,0.0885,0.505203374017755,0.823,2
"1328","27vTihlWXiz9f9lJM3XGVU",0.011,0.735,0.423,0,0.0553,0.348509456698276,1,0.0459,0.413091150416943,0.85,2
"1329","1X6kxrjWVWiKMqulM8XZpj",0.962,0.47,0.271,0,0.106,0.436684654476869,1,0.0392,0.62336132190707,0.388,2
"1330","0vvOrppt5qQcyQ0QteVgRF",0.00807,0.712,0.663,3.36e-05,0.218,0.317074448577566,1,0.0557,0.591621702205423,0.632,2
"1331","5ouNakSA4Ys0aJvoFBJtXn",0.306,0.676,0.586,0,0.0937,0.328548226541625,1,0.063,0.370252281886295,0.45,2
"1332","1UUj1iScVn6wOXiBSyBhLn",0.0612,0.731,0.661,4.9e-05,0.146,0.333682611201341,0,0.15,0.528815727462465,0.576,1
"1333","3NyovXfcpc8PDWWKH7xEDs",0.00428,0.568,0.961,0,0.138,0.114318646198984,1,0.065,0.71234286483731,0.924,2
"1334","0At2qAoaVjIwWNAqrscXli",0.0862,0.561,0.779,0,0.078,0.267564310787447,0,0.0531,0.394172413461446,0.235,1
"1335","20z5VnuRJkpxcokwAu9VtP",0.0992,0.498,0.798,3.47e-06,0.119,0.24294022109289,1,0.0902,0.663925517692433,0.369,2
"1336","2kW6zJCsJ7JbPBlXSK67b6",0.0123,0.748,0.852,0.000659,0.394,0.226803583590926,0,0.0463,0.596291273528195,0.512,1
"1337","04oG24PjVs59q72Id8wXFK",0.552,0.812,0.447,0,0.323,0.399696128254833,0,0.0765,0.601489838512662,0.703,1
"1338","0GHlFvtU5ALfhCSNEtTE0T",0.812,0.681,0.259,0.0066,0.393,0.477078639911982,0,0.0933,0.359893624183667,0.333,1
