,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,cluster,song.0,song.1,song.2,song.3,song.4,song.5,song.6,song.7,song.8,song.9
48,2cytBOLpwFRX7J9URCrFIe,0.387,0.836,0.621,9.16E-05,0.104,0.245455022,0,0.0892,0.49049735,0.762,1,7xhvCzIguRfyfQyGrnWuVn,5fzWrgzS8RCXCjSMfS2YMA,5YJkwOWNGM3IAyMK1FmlIj,1dePmx9UxOVUsA4iSLCmIL,1zikqHEDuxRMnhYxSR41lR,1LiN0Z98FkR1t0m8KmLcAH,5OhkVfh9tiZ5MmK60sqkKt,6Bl5ov7N6sw7MetxdtafFT,5iwz1NiezX7WWjnCgY5TH4,2jjpbCZ9QcWGr2TTmkkgUU
49,7tDqtZnEQcgAE92mEMtgnF,0.443,0.774,0.45,3.28E-05,0.127,0.359406926,1,0.0896,0.433077493,0.648,2,0xM6mdl0XX2qOqUZmVUp97,7mldq42yDuxiUNn08nvzHO,7BKLCZ1jbUBVqRi2FVlTVw,5ZYkBb4UrdultbjwuBYmKF,7ys1F3g544o8KJGCUodYRV,0P6AWOA4LG1XOctzaVu5tt,5SHhPFh68OhUmuRPymKX9d,4qOIb1qgiCGhaQVaZLG4QI,5FUlm1KaB15evWbYRYbZ05,7d6XJZjnm7iWcKwYL9z5kC
50,3dskm5fAe8OkBtM9E0VVWx,0.0198,0.471,0.791,0,0.232,0.176717137,0,0.238,0.90582951,0.507,1,0OGNtqKkjI7FCE9HZ4Khgo,3CNLrZJST54nE4PUkS83Sl,5600nq7TiBraBX2jobyJ3l,2JLp01p1NG7wg0vNqNpOC1,1AEYT6VxrxXPMoQUxsY0E4,59D6pNWyn8UXPpos5fbAqm,5Q0Nhxo0l2bP3pNjpGJwV1,6xnhvngEfrUad67GsI2GTw,0Q6AD7e7d9tpN1dXL4qh5P,2W9Fcz7aPdeDwu6XyDOmwX
51,3UlvUnyiwwQFXTOpt0DlIU,0.0123,0.374,0.976,0.00603,0.0512,0.280138314,1,0.206,0.480585933,0.144,2,5Vuwnfp0REIPQ1HXwqfNWt,4gvPqK7RifS2F45o9Obo5B,6I1HRAkeErdwrOJIfRrfIO,2r0H9GPWHqxlopFd9WAEdF,0YxrPdW9NpNFtqh7Fw0rva,3RJXIte2IV8xArJYKD5qrf,7oK9VyNzrYvRFo7nQEYkWN,6r15oXdDWyq7jY2PqG5TWJ,3jagdyevz4JnnIYsxEL70T,6qKSmXS6AOmSFAnmSxkASx
52,0d2iYfpKoM0QCKvcLCkBao,0.555,0.56,0.68,0,0.116,0.40069157,0,0.321,0.429884295,0.319,1,7FGq80cy8juXBCD2nrqdWU,2qHk6Nz5glNQrjW8Rhd5kv,2GlATHCDbLW7xq5BE0Bz5g,2sa35Fu5jG7UBb82NVZWMm,0BOm90PDLRJpTSqqd6z52E,23c9gmiiv7RCu7twft0Mym,4Sj8JZ9zZfl8HaOav5yTVq,6vsV4D8BM6PioRr1UOx0n2,5tz69p7tJuGPeMGwNTxYuV,5MhVzofPgq6B3Js8JFRa3H
53,1R1NwL3p27XZC9n5xpP8LE,0.0162,0.568,0.668,0,0.234,0.211767171,1,0.0485,0.779803984,0.506,2,67YPjbcxUypwNOwYBZquq1,6guTWjJ5Eohg3N4JI2y1q4,2rdHmhitkqNpuvnRwYIFSD,6JYSeUR3wU6tBGpD5a2PTH,1m0E5D8cOJyO1A2IBX4w4i,3T4UodGkfZObJ43RtA5KFU,3hQyytc08DLPP6vh7BX89p,0ME4uQYTQmovH1v9PbWqW2,4b4KcovePX8Ke2cLIQTLM0,74Ru27B7Jx8mBt5MGvGLLv
54,4afLrLDQKTxn1dFc9ejnLd,0.214,0.912,0.924,6.29E-05,0.0666,0.181694347,0,0.194,0.60148022,0.817,1,3OT3Kg4jyVkdZm4Ncz6JgX,4cxyQw1AKCVqa9JVSN7njk,1CnMonW2jPjo4OvGEw6esf,0HRkuP4sFPLLnbWpup0OgQ,6rrTr2HEAzlpC4KWZxF3S1,1eyCaj5QySgIm5kLPbZNVO,2vEY3cNwXYxIG4fPAoN14q,05fVrhFBjfElZiDfHDRxhF,4pLVumTlHJ654Ngkz2bog7,5iwz1NiezX7WWjnCgY5TH4
55,6xbr3UzgN8Jq0CVuLSDowa,0.00389,0.432,0.947,0.711,0.0777,0.285115524,1,0.0945,0.711592656,0.382,2,1cEDPbmrlhoVK1h6BLwBYS,4wmrfUPuvK9phVehREZZ1X,16muBPcWmkHSl1uM4tE8WL,0G0NKx220sZpjXC4LSoCkA,4XoLM5pbS7zLx5NbL4v790,2D5Fi0jgFCo2kWJ84wAxWb,0STulCDDe14a96rnXmgtUb,5cNLc9PNhzbGC3DKZeWGSL,71bNtvMPo4s7TS9crxG7cu,4gxukDJiwApNEgVIh4pHgT
56,2I88NEWpKrAPZuapXNV5G6,0.274,0.605,0.553,0.0152,0.184,0.568187772,0,0.101,0.731338546,0.62,1,5gNIp69h35QFolrSLpUUEE,1kLXQonNqsJxCPFkUet3pV,5chgte6PLqxDVWXIUhVwBn,4yfQwo93ste6695AhaxUHH,4LKiFDUTwsqX8K3Up8I8K0,2qXicQG06oT0ijKBznpgQv,3HjLU5QejJyDTzwWXneVw1,6Z6YARQMx1p6RWpws3KtUo,4FdgXbE253X2VNP3fGDIZQ,3UkU7W1CNZJlYMh1Wn4FKh
57,7oJmIBxEAYjfkS7lhZ7M1S,0.105,0.445,0.563,0.000271,0.179,0.466495521,1,0.0315,0.456752364,0.204,2,6VpRzSAe3QUvixUQUdRzCZ,0F0vAwMKYkljxJdG9yaYsX,31cahXEtbRJM5lzVjvgW21,1c1SUqeJEYjA3dZVglThmW,7IRlJSWcXNlEFj2e1GKzlq,7krbSH3rd8lhIZvuzTV3Bl,5weKCP07IGA1565wfI3cZ1,3cuRIW5XcYEcWyWpBjIXHP,3qzp4hb3YaRIkezSceqpRR,5vuMtXS5kQ7F0o9V9rG1dG
58,5IaHrVsrferBYDm0bDyABy,0.0236,0.884,0.559,0,0.101,0.389898884,1,0.12,0.471256408,0.342,2,10GJQkjRJcZhGTLagFOC62,2mfUa8bLs2s5N4VaqJZ4lZ,4eIT2gZ0WZyJpgfmoD6saJ,2JRLoT6z48Pfihyj1s1u77,7lSRqzh6ALKv1LEgkO3Ptn,71HJ6PCDao3hcgOEUX8M22,3FQxhsunFlqerWFLcZBHPJ,76cy1WJvNGJTj78UqeA5zr,5WbqaQnjhI5oAN5QHvxd7x,5PLlcCi4SZnkFTcWiEhssA
59,6vWEAOUSxohKxhp0K1BsxL,0.457,0.661,0.44,0,0.128,0.476973857,1,0.0803,0.721052024,0.352,2,0iw0EuzmMKMYvZuQYW8DBA,4ElNxglBjcrASiGn58t9Jm,7es4Ylz21gkW6BeHdE77wI,05TtxghZSGczxqdRQrAf0C,10M2Ex445zw585Ducldzkw,6tIsrRynd3eQB0a2c3SPyM,2wHA4yJKT8TJhGz20QxUqX,1hKFNaxdPqR5moi4qzUK76,64sp7I8wf70B7OLOpih6XJ,5vuxle0j0IpQfue3gjiVB5
60,2y1ZeuRxlGO36mo5qYm28A,0.000843,0.613,0.876,3.11E-06,0.254,0.181694347,1,0.0431,0.673500303,0.549,2,4kbj5MwxO1bq9wjT5g9HaA,6SewJZC2f9ETwJR2zZWkOP,1Z5L1sgdPUPfcuxsfaYzcB,2CEjWJ4lPiodKXXS2bhVyP,0LM43mK6NmlaO5MIKy5oBr,1mMLMZYXkMueg65jRRWG1l,4tEnwJD6qaFF9B7AEZYtof,3Msno56oT1A7H8DFQGylHK,6Lqqc9jcrXUSxiDA5jle1j,1f6xYh2HSx8ttCjl4Pckep
61,1aXxi9PSxNV8vI5BruR7vv,0.692,0.816,0.781,0.00935,0.0835,0.221983549,0,0.0425,0.480658068,0.937,1,5mN3xSyvCmFy1jkdA98IfS,0LQ1J0BCzA2qnAgp9MkkNE,2Q20eWqSnV519ybPThUDWs,0hCG6ZcMg837GeT8Twhm5n,1KpBtWSI9dlv0RjtzvF1BD,2nOAS2dr1rKoOrw1IEcSuM,4XHQyvbrBsQaaBUW1VvmsL,5XXRbcWjc6jQhAS6MxyYmu,2jjpbCZ9QcWGr2TTmkkgUU,3frmdSk9cFnZxhJxeMaXCW
62,66ddt3E6KGEpRhJVchDnz3,0.571,0.632,0.652,0.85,0.194,0.55315136,1,0.0302,0.553187908,0.594,2,2z2wRgcKOSDCSdL6jwjDCW,3uSwz1gv799BQhkqgIgfSz,6xJSVfI6xi51iJrbm9KjXb,6EErYXgsGBMkwpITHuKuCI,5uDXc5GPqjZYINRwhogacO,0hNduWmlWmEmuwEFcYvRu1,6Qoz4HdYCIzQCmEd8ARYWP,7cneuh5BMBbqbbGrpqTDHQ,53iFMaNUXn6Oj8hUIKSO5a,2XlP76bUQxMHlfMlH6sRRT
63,2IO7yf562c1zLzpanal1DT,0.223,0.731,0.58,0,0.129,0.383926233,0,0.0399,0.577069567,0.319,1,0Ult84lvFuqNvbyXwyRQ58,4JU4oMSWyzHCiszqtsQptt,7dhyhMtWWJNYWmE4N5XiEA,3lSDIJ2abCrOdDJ6pshUap,30VHURM5NOfoZmqp2iKawS,7z72BGlsE21horfWo8hG4d,4BS9MBPYKNFEvaC5S7I3fN,3lPeYs2w6lodxEQzywvPVC,34i4yxPrHWquuR4kjiivFO,0e9OpMq9zWNwVlx5JeWsEs
64,2FVwknnpHnhReNADKlQcDl,0.658,0.436,0.363,0,0.0992,0.475349714,0,0.031,0.670388858,0.172,1,7mHRoiESmvHd4UIDr3a1xq,1Mza2sr6tPhy6jjI3HB9fW,1xQXquynIzr8mf2Pe3G1jX,7hDVYcQq6MxkdJGweuCtl9,06GcodDliPWAYFX2LSFLIu,3CNMpj3ow5t4JhpC4uop0w,7eEdZKfreDKafp0FuLKDET,5uIYONgpUQ7t0v7D6CTMBt,25wBlLDFcspzo9gBqvrQr3,7pvTLJOjJPbS97gnTfH6uH
65,7zJOqiflmLBn7unrPB1mcX,0.113,0.355,0.737,0,0.218,0.218420915,1,0.05,0.815078243,0.269,2,6gxZLe2tUdy1U51aql0mfR,6oFJG4e0ixxwQDdPu7bDPt,31AyUvMRDvZjyQI1N05lsT,0ME4uQYTQmovH1v9PbWqW2,59OBV3kRCqepY5cNZiZfT6,6mmAeC57zRD5zzVTpB1ACF,4mGdjNMo0RonTlOEb7cYg4,6p93L645SWD7SBFnMTqAst,5VGlqQANWDKJFl0MBG3sg2,2WZyfujzMweFLnozyUJBkW
66,43oX6qFdj2bHGeWzPps3rs,0.0151,0.577,0.781,0,0.179,0.165243359,1,0.0315,0.596377836,0.424,2,3lQSzRo5BkodChgpBOomvv,67H8U1DqJMTv9vCg7P95uR,2nGlRyaeE9JF4L4TyAf3uJ,7C0ISS4UDaBWll6UfRfVrY,0qrYEShkVZeSaBPgmx3mfR,11cDEev79fPKi6uJCjUhu8,73Jdi1pXMmpo5LcsSXiFLO,1Z5L1sgdPUPfcuxsfaYzcB,1Yi8XPnCPoimWwqxwm3uz9,0PDUDa38GO8lMxLCRc4lL1
67,6gU9OKjOE7ghfEd55oRO57,0.241,0.487,0.366,0,0.126,0.492743752,0,0.0531,0.327932789,0.161,1,074PG6f7ZRVyQ9m1mkgzXa,4rwqrKdwlFWJ6LvPYaOtgn,0olEV0xHPcpVOPZfg4MSgR,7xg1FqT608rRxuDblpHoeO,6zmANU5l4qCHQrI5cZhSS2,3tZs3nVjySLbL320lP4mvs,6rJmWa5DvQ3Nby3tdcX2L0,5oEtB2tBMMlYYexIBRMxF8,42QRyJd5x6e2TFR1S41g2p,47Ad1NzqPuUFbCIURd94Oj
68,4Uy3kNxW2kB8AEoXljEcth,0.0166,0.766,0.881,2.30E-06,0.347,0.270236286,0,0.137,0.538741572,0.674,1,58F6iKkYdIccktJ8i8BuQQ,4i2EBIWHEhEaaXlEszzU7J,6Q5ClIrkVCcLOFHwMsN8QV,5ou59ERA2f7ffyAxAcZyVz,7Cw97917dvg5xm6XMAA4Y2,0YWNXGOEmG69eLEuxAKKww,3ZQgFtjJtmvUZZ8K5OBqIN,2kW6zJCsJ7JbPBlXSK67b6,2ffTu34aAhPSo5IgrFR8oD,4miiqu2dxOhBguQDHtqssH
69,3cNjgVBKTJ1SvKhunrCdVy,0.0118,0.513,0.768,1.94E-05,0.294,0.255042699,0,0.0587,0.405228381,0.235,1,7xrA11O07xo57Bbg6p4hck,1Up4RdOBpChNDytatxKDXP,3LYSYHn94yg2PHFPvN7rDj,27rdGxbavYJeBphck5MZAF,1MTanOR2Kts7au3HtM0nez,7mTgsbq7n8jgnwLswpgugB,15pu8u4n3q4BKl4tF20c5v,6ap2tdcYnaAznbvPoAxnu9,0gZp88SA5OcujHLDGkxtI3,52EB2Gk1nkxZmbomJOXUde
70,2FuPPSFmGj4XIJepeHwz7D,0.0864,0.657,0.693,9.22E-05,0.137,0.278880914,1,0.0332,0.577281165,0.271,2,4EtIza2cKMmR2XP7idebXG,6E4POizZfmNFRp7840aY8w,3SMrDTwimapSxKnfMQyRj6,0mDGNetRxywxqgiXFbagZh,630sXRhIcfwr2e4RdNtjKN,0BNNxZfJOS59Bip2dQGk2f,1N7YeVU0ZwAFbOhwM61ef6,5boqkVlc0CWhfTjksnpc1X,4eWQlBRaTjPPUlzacqEeoQ,1rCcsYnmqbMYdkG7kS9GC5
71,1WO6kvO7P8TOsuhBaqun5w,0.653,0.535,0.297,0,0.118,0.316602923,1,0.0665,0.709664233,0.0492,2,0mfSivZmglC3Hfn0NzssOY,0UlguQTHxZSh4NKDMpQATl,1grDpgri1jvKQ3UM3ozWQ2,2VZ8vDGBVKW5shpP3ytWSz,5bum4HbCDFoB9wpsc0sQky,1BzdE75pSHlsqF2roxxEWk,2BrzlUj1u1CtvaJDGIKpsP,6RPb92J2rlqC1DK7BWIgpF,7oHijHxh7cI40fNC4S619V,3WgDY81htmhTtSh7VWIl60
72,7BZeyb1wPX9t78rWbLWiky,0.146,0.79,0.506,0,0.0876,0.369466129,1,0.118,0.505035058,0.456,2,2mfUa8bLs2s5N4VaqJZ4lZ,5PLlcCi4SZnkFTcWiEhssA,0Zbbxnx4SGGHoIow4PpISP,76cy1WJvNGJTj78UqeA5zr,10GJQkjRJcZhGTLagFOC62,2pes8dcykE4OjmNkFstKI0,13VVkXQvrhw1bOJQdxfbz7,2rZfKyWzXoxQe2DBlvZ2sP,4sHjA9mrxPE5J58LkJyPDO,0fki89HxxXGyU42dyxeigW
73,2TmWgYDevPOukQGNJPeZrN,0.632,0.376,0.521,2.24E-06,0.215,0.402001362,1,0.042,0.590631041,0.19,2,3WgDY81htmhTtSh7VWIl60,3WOBGmIrRHbsqOyecMvcpi,1grDpgri1jvKQ3UM3ozWQ2,5bum4HbCDFoB9wpsc0sQky,6LizkSIS8bhKLs4Q6Kre5W,44XOK4xd2fffbILgkvuaKl,3Wd3mAficthmcUcCICvwSG,15O20RQyWJgKrkHID9ynT9,2k8p8JCPBz8xki4SwuWGS1,3nFpW8MQFp8iLVM2r4qEjA
74,7J4WtoGCdREmGQrSzPYuFe,0.0155,0.676,0.692,2.51E-06,0.0708,0.332844344,1,0.0373,0.673230997,0.752,2,2XFyGhrmYCKSafPSDJdQRz,4ZKGarvWsSOruOaw40cFNz,123NAAjn1RMY2WeoZH8pVN,12j3KX5TkcAswLUUPMTNqA,1NbGcdgwRHZ5rbPIT9hdR3,6V0PPYLaQ5fCAPftwIgpuN,59NBECAQ5tXNmtKbRFcYil,5hbytEkl5hUB5iRb0cCtZi,1EtRtR7tGkZXJeHYELcMRM,6HWziUtppmkq9PwV9Qao7P
75,2IA8cFA46DkjgbsRG7kKbp,0.327,0.7,0.71,0,0.129,0.253313774,1,0.0532,0.80777813,0.582,2,7KY4hAPXXg9aeYczem8JBo,3z08d5wXO54ot89xVQgxqO,6ZahaGPhyiXTi1pLEtGM6e,2txZKGnh75sFb3FFnuwjgF,4nS1sut0R2mgmFitKIShVe,5tOjRq5shlEdm15nmJBq7Z,5zLs51Fr3XSUhZiWQMlxJu,2YyvWje3cEYyqgYhNUIaBJ,79LAFAkR1ATb4iIQvZuCL0,3R7Y4q7kECcZkT5LCn8QP5
76,6Pw3Gvw4wNMZfTYZa6IQal,0.00282,0.466,0.659,0,0.273,0.318384241,1,0.115,0.895292918,0.36,2,6sbP2ku2EPDBfVlt5ggO6h,1m0E5D8cOJyO1A2IBX4w4i,6JYSeUR3wU6tBGpD5a2PTH,31AyUvMRDvZjyQI1N05lsT,0ME4uQYTQmovH1v9PbWqW2,67YPjbcxUypwNOwYBZquq1,2UE5pXuZAqqdRfoyF7VDTF,1mJMD1VIQ7jWTP9DK2zmY0,6oFJG4e0ixxwQDdPu7bDPt,0kg36eEw4un3UwGvnf93xT
77,1SHA4IJyiyNobDOrQzFFXy,0.156,0.751,0.713,9.59E-05,0.0508,0.384188191,1,0.0544,0.485019861,0.906,2,5g45gvxgaYVuhkDACPnvfh,2nLlsu0gbJxFEEuhXCuMuL,4tIbSGN5xmmnpv9hBPqUDl,09BqFZVg58GJMT7sWWLzx1,1sCN83vh7rzQ2d7UGAsoga,4Nip6oiJU24LqcUEi7u19S,3olgmPeUWGNIvS0ly6xqRn,32IpXBKVD4ED5jIy9o9Uvs,2mKouqwAIdQnMP43zxR89r,4igKl8YqB7HsDP9ZKJbUEy
78,7dNDyDsDdN2X2n0cWIon5e,0.0185,0.5,0.675,0.0152,0.201,0.480222141,1,0.043,0.590611805,0.614,2,4jF2slwHF7xdbOrzHci7xE,48uTvshOnvpT2Z4WsoxihS,4247FwxHfmtIJgILhAKjaa,5jnZUl6PwWB0Maze4kDJfC,6Dhk2ZvhPG8HCY3qFU5A2l,6V0PPYLaQ5fCAPftwIgpuN,2QZ7WLBE8h2y1Y5Fb8RYbH,3U1TuSqHIubBA10cVP7Sk6,5N4erncE7kuUccm7zEmwzk,5WI0wR52v8MHv65GVwRRyE
79,1Omt5bfz1tZUCqd26HxbS0,0.229,0.58,0.687,0,0.109,0.282915073,1,0.106,0.365553856,0.187,2,5esPpmrM2AsyDVgOKzWQwU,6Hgh47WXVKtXN5zGOu0hjI,33UI8dgfkDOf32DWBH1GL0,08nYf4Aihtg013sLE8sloU,4E5P1XyAFtrjpiIxkydly4,5vuMtXS5kQ7F0o9V9rG1dG,5Z6JNzQNHrBFdi31XAbAR4,4VUwkH455At9kENOfzTqmF,0BNNxZfJOS59Bip2dQGk2f,09yDZSrQWbpaZvkBlzDbpK
80,3qzp4hb3YaRIkezSceqpRR,0.0632,0.554,0.667,1.43E-05,0.0686,0.489495468,1,0.0439,0.480985082,0.281,2,5J7ZDpSv8W0taKUMi9Zupy,0cDwUAF7yQrOLRcFfJpSc2,7krbSH3rd8lhIZvuzTV3Bl,15vzANxN8G9wWfwAJLLMCg,3rK43VNP0142Kbxt8nuAhD,51kzBRf8LFVFybAs7n71y4,6VpRzSAe3QUvixUQUdRzCZ,3cuRIW5XcYEcWyWpBjIXHP,1c1SUqeJEYjA3dZVglThmW,7IRlJSWcXNlEFj2e1GKzlq
81,5QUsyhPk2WXnMQ0KwvyEp2,0.131,0.631,0.772,0,0.126,0.280819406,1,0.0649,0.43279376,0.439,2,3NLnwwAQbbFKcEcV8hDItk,4hQ6UGyWQIGJmHSo0J88JW,4VbqIBiU5eoVlhfeWg0oGF,5hc71nKsUgtwQ3z52KEKQk,3I7krC8kr0gFR7P6vInR1I,514rhnksEwHUh6LxXsQ4Y9,062OIZFRJTkXBAiyyw61W9,2ZFrEp20VO25BXYhMxh0GW,0prNGof3XqfTvNDxHonvdK,3rGj4Gp2rtUwW3ysynrmWf
82,38TgLPNHsPzgqri5G4SPun,0.313,0.81,0.73,0,0.105,0.272908262,0,0.223,0.755032653,0.568,1,1P17dC1amhFzptugyAO7Il,5UEvfBx5yQ14HALjI8jk3t,6mrKP2jyIQmM0rw6fQryjr,5uwJok4rYoVFpxBmzKp4Tk,76PwajqH3ej4hnk9tgaJpp,2vEY3cNwXYxIG4fPAoN14q,60SdxE8apGAxMiRrpbmLY0,00xiUhvY3j3LOB8mZHWP3m,7kuRvjpeUcn6qNV9IBXC2C,3bsjdAwV1wjPM0abu8Lutl
83,6sWnV2GlPypADfr0UpMJxP,0.147,0.822,0.589,0,0.308,0.40661183,1,0.38,0.682829828,0.613,2,2qfWkO1ZRcSdeHb1Cb3xIi,6PRh0ilIMEP1xlUHqalnkD,794F99D5BQHS5ZGRXAs7I5,5gW5dSy3vXJxgzma4rQuzH,2PjqwF7kqqazmlXcqUtdR0,0b9oOr2ZgvyQu88wzixux9,3SMvKWD9uGhSpG31pfqdRZ,1fDLHQ4oKWj7KxQRg9WOHQ,10Igtw8bSDyyFs7KIsKngZ,6OIJcRL2yycLyIbzrwOUty
84,1Spmq0UazGU6ovMIlGldZX,0.166,0.727,0.852,0,0.122,0.245297847,1,0.0803,0.529075415,0.922,2,5bWT8QS38ezZz4VW9Zbm5R,5RsUlxLto4NZbhJpqJbHfN,3ao3OVxHlb3C08vAaApUlm,64Zm9wNGj6coqg4zsb0Soj,2URkyrRDx8zdcnxDa5CfzZ,2QGa7i7o0UwmgUsSkM8Tt4,7Jdho08Mesu8UmheGNICJ6,3olgmPeUWGNIvS0ly6xqRn,7sruBwHu4S0DIo8RXKxsAY,1UotQ5kMAEiCJVisAVkxOh
85,6XyWxPJ15ImnfAth52dll1,0.0141,0.447,0.757,0,0.122,0.344318122,0,0.0994,0.883707957,0.124,1,1285n66OGGUB3Bnh6c18nS,23eSs9NM5hSXN2SjN62xT8,1snWlbcbgQpJfknoI30DWG,7vIdRrMklCkr8fwP6kvw3m,14EgW52HVqnLHd30bgbPxg,57kR5SniQIbsbVoIjjOUDa,0o8Sl5RjZnYWC3rdNhzBhc,0w5pghaDUcG3hRPJaOHlLc,66hayvUbTotekKU3H4ta1f,2N2IkAiiJqDXXFm58mix4A
86,2wHA4yJKT8TJhGz20QxUqX,0.402,0.536,0.317,0,0.11,0.458531985,1,0.0359,0.6919718,0.319,2,4ElNxglBjcrASiGn58t9Jm,5vuxle0j0IpQfue3gjiVB5,7abF73Hqad33BeL3LZ9NNC,05TtxghZSGczxqdRQrAf0C,6vWEAOUSxohKxhp0K1BsxL,6rJZ1otRMXH8UHzYBWCfv1,2TVxnKdb3tqe1nhQWwwZCO,3SO5iPrvbgXz2XUwjOExDs,6KprCGVC5o2Ibj2wCtaxEV,4LMlviHZfDUXWIZhvGEAKi
87,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,0.364,0,0.271,0.61366375,1,0.276,0.596243183,0.463,2,4NdXQlDTzxbOMkzJGWFtz3,2E124GmJRnBJuXbTb4cPUB,1M321puDN1WBd5NF0ogOKW,0wh5BYo4Rr8X6vGiJ3Vrnf,7aTY1ZcvGVPy8B9hqjeER5,7pMRoGLEJuFM2wl5pt0R99,0vvJtXfA8nXugpLR7JzTuC,2fkVZYFv9hOejIsLzZy8ad,4y6sUWPw0XzCb8RodaNSPY,5zxwumO0laRosoeOvbVSvc
88,7qwt4xUIqQWCu1DJf96g2k,0.641,0.839,0.473,0.000459,0.0939,0.410488814,0,0.0607,0.474805475,0.0644,1,1BczdgS6s8ofRNMZPtbMF1,5CZmC1I3ZbyH2ToPwTciAy,25wBlLDFcspzo9gBqvrQr3,0UvBmQOhu4DVXJtdzGc5eV,23c9gmiiv7RCu7twft0Mym,43lYaovU2FoeuBMNusVVVW,3jutzXVaFn7VJjPv7hOT2C,4zRZAmBQP8vhNPf9i9opXt,28LrrolOGEPtpPqMRhfaZ0,4KhMkiipzCiiP0CbO5aAQg
89,7j1Q7Xx6Ozn5mUJfrqaSjp,0.56,0.805,0.658,0.0133,0.124,0.321527741,1,0.0702,0.552904175,0.305,2,7r55d7IhAj5UGKiYbXBwRP,5iRnQIh9VxMRp26OFFWH6z,60Q0ZSKKBea7otGijFgrQI,3ji4bcQugJj5B6NRGYDNwP,6V1bu6o1Yo5ZXnsCJU8Ovk,7fa9MBXhVfQ8P8Df9OEbD8,6FRLCMO5TUHTexlWo8ym1W,0ynF2svLpsCqkfcWwG03eo,2hnxrRNzF74mdDzpQZQukQ,0lnfjcwBcripJPtXuSu7d3
90,7DBM9P6pr5bJjUg1EeGGMi,0.616,0.631,0.751,0.00113,0.245,0.321580133,0,0.0506,0.384770753,0.659,1,6dvxtFnL3KrKVO17ZpBc2u,3JbqwFY5q0ORO3siv5zL3A,3frmdSk9cFnZxhJxeMaXCW,1Qzsjvia8a49GKbpRNFDR6,0KPiSFlz5OUCgw7nwvhYWe,50sFReHUuHCK59Jd5oCTcx,0LQ1J0BCzA2qnAgp9MkkNE,2bcUvmxgEMfZD8QcEnZn7G,6gpcs5eMhJwax4mIfKDYQk,7tr2za8SQg2CI8EDgrdtNl
91,1C4z6Ut1O6hfgO96oKVnOw,0.00277,0.719,0.897,0.000213,0.152,0.282548331,0,0.0408,0.586634735,0.588,1,5itOtNx0WxtJmi1TQ3RuRd,59pC3ONM6ggVn0CYi0l1KD,6viaOSezCxDApUQlIc8mhA,12YcakBEOkzi55OaUpDkm4,6pfvfeG3cm82Pu6GdXybF7,5ElvxQOgTTUTjVfa1uhhFv,0rJzsc89WVFLnFEeksmOZO,5WTxbyWTpoqhdxEN2szOnl,53K9AmBnFxW4cx09cz2CUt,0YWNXGOEmG69eLEuxAKKww
92,0bOH2yZkaVSg2OdegIlp2J,0.452,0.661,0.762,0,0.162,0.225650967,1,0.0402,0.490473305,0.583,2,5kXDF4OmM5COyeo6z97nEk,3R7Y4q7kECcZkT5LCn8QP5,5tAa8Uaqr4VvA3693mbIhU,6qX4gWRXTRPIrEfNuNaYye,14cikDRwGYOB1UfdA44V4P,1W0zPxHrUF4H2xmWkO97Ea,2RiBogNRfulkNf7fVbPOrJ,7LROGCpqfOu6oBgXrjGlHO,5qWfbqQUmQGS0fy15emahR,48zFZh27QU5qsrBjn4C2FA
93,2mVFo8BJ6ZPh82QAOpCUbT,4.81E-05,0.547,0.944,0.0451,0.195,0.173102111,0,0.0507,0.451885622,0.364,1,1wPRqq1czM3ny6189e56mq,0gZp88SA5OcujHLDGkxtI3,6GBndDk0OEpDkmKoSBJyyK,3lCfyDeaEYxEvJSnhv1ek3,1nufXiTCTTAeJfO9hLHvO8,3Iee2uf8UXOrOupQzfs1z5,5qEDMy4lkVZ93et8y1VP99,2APqyT9SjmtQLo1mpGNitN,1Up4RdOBpChNDytatxKDXP,1DqpFQJcBRkfTs6U6XlfIQ
94,4J4zx8xGJpuGndrVc06KaT,0.129,0.499,0.638,0,0.631,0.321946875,1,0.0438,0.432716815,0.253,2,7CJSiGjWUkKm6mwaLZKU2u,7brt80lkHwoQV3apdWj2ET,1D0suElatoKurOqJBol7JV,5J783SDlyitqvLFAzTm0jU,0oBwbnefM7yniHJPjNrIVK,4JTbXALrXVYabZKZ9gr8M7,2Vk2IvgxwIYUGSWzfwsQ7P,2rbDhOo9Fh61Bbu23T2qCk,74iZuPGwyL33VlTr6jTnab,2r1T6xGTVaNAqBoPH4lZEE
95,23oxJmDc1V9uLUSmN2LIvx,3.43E-05,0.486,0.904,2.83E-05,0.0947,0.196521192,0,0.0638,0.835492589,0.786,1,0Q6AD7e7d9tpN1dXL4qh5P,62bOmKYxYg7dhrC6gH9vFn,2xmdT9vylywDVk2rXMteC6,4GtQPBHrwytRBWnrW2wrj5,2AW37v0bDyuOzGP3XnmFuA,7uQmJ1jgNzBpATSoWKSPFu,10epFYqO8dugWGqiuv8A2v,6sxtXvoNeOnavXqlIceWch,1pbyc2rbpwxZjCbKC2X7UV,24rJknKgy1jO97P3krTwDs
